row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
71,"We need a CloudFormation template that creates an EC2 instance with a security group allowing HTTP access, and an S3 bucket.",groud_truth\template\resource-dependencies-challenge.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_71_update_8_template_20250406_165523.yaml,TRUE,,,,8,moderate,100,30
72,"We need a CloudFormation template that deploys a secure, web-based VS Code development environment on an EC2 instance (Ubuntu 22.04) with code-server (configurable version) bound to port 8080, disabling authentication for simplified access. It restricts inbound traffic to CloudFront¡¯s regional IP ranges via a VPC, public subnet, and security group rules, while leveraging CloudFront for global HTTPS access, caching (custom policy with 1-year TTL), and request forwarding. The EC2 instance integrates with SSM for management, uses predefined IAM roles, and outputs critical details like CloudFront URL and instance metadata. Designed for demo use, it prioritizes ease of deployment with trade-offs like open HTTP origin and disabled TLS enforcement, requiring additional hardening for production.",groud_truth\template\code-server-stack.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_72_update_6_template_20250406_174637.yaml,TRUE,,,,6,moderate,80,50
73,We need a CloudFormation template that creates an Amazon ECS cluster configured to leverage both Fargate and Fargate Spot capacity providers.,groud_truth\template\easy-ecs-cluster.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_73_update_1_template_20250406_175522.yaml,TRUE,,,,1,,100,100
74,"We need a CloudFormation template that creates an ECS Fargate task definition and associated IAM roles to deploy a containerized application using AWS infrastructure. The template should define a task role with permissions for SSM session management (to enable executing commands into the container) and a task execution role with standard ECR image-pulling and logging capabilities. The task definition must configure a container using a public NGINX image (for simplicity in the demo), expose port 80, and integrate with AWS CloudWatch Logs for centralized logging with a 7-day retention policy. ",groud_truth\template\task-def-book.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_74_update_1_template_20250406_175553.yaml,TRUE,,,,1,,100,100
75,"We need a CloudFormation template that creates a Windows EC2 instance and associated AWS resources to enable CPU stress testing. The template should provision a Windows Server 2019 instance with SSM agent integration (using IAM roles and instance profiles) to allow remote command execution. It must include a custom SSM document containing a PowerShell script to simulate CPU stress by spawning threads equal to the instance¡¯s logical processors for a configurable duration. The stack should parameterize key configurations like AMI selection (via SSM), instance type (t3.nano to t3.large), and subnet usage (with a fallback to default VPC logic). Additionally, an IAM role for FIS must grant permissions to trigger SSM commands, manage logs in CloudWatch, and interact with EC2 instances. ",groud_truth\template\CPUStressInstances.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_75_update_5_template_20250406_180133.yaml,TRUE,,,,5,moderate,100,83.33333333
76,"We need a CloudFormation template that creates four IAM roles with tiered permissions to manage access controls. The template should define distinct roles for Security Admins, Admins, Users, and Non-Users, each with granular policies:

Security Admins get full FIS access, role-passing privileges for workshop-specific service roles, and permission to create service-linked roles.

Admins inherit similar permissions but explicitly deny access to FIS resources tagged as ""prod"" environments.

Users are restricted to starting/stopping experiments, viewing FIS resources, and tagging experiments while blocking production access.

Non-Users retain read-only AWS access but are explicitly denied all FIS actions.

All roles should include foundational permissions like AWS ReadOnlyAccess and conditional role-passing to FIS. ",groud_truth\template\setup-users.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_76_update_1_template_20250406_180443.yaml,TRUE,,,,1,,100,50
77,"We need a CloudFormation template that creates environment-specific DynamoDB tables to store supporter product data, with configurations tailored for production (PROD) and non-production (CODE) environments. The template should:

For PROD:
Deploy a table with provisioned throughput (20 read/5 write capacity units) and auto-scaling for write capacity (min 5, max 500) using a target-tracking policy.
Include encryption (SSE), time-to-live (TTL) for expiryDate, and backup tagging.

For CODE:
Use on-demand billing (PAY_PER_REQUEST) to minimize costs while retaining encryption, TTL, and backup settings.
Dynamically name tables (e.g., SupporterProductData-${Stage}) and conditionally provision resources based on the Stage parameter (PROD/CODE).",groud_truth\template\dynamo-tables.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_77_update_3_template_20250406_180625.yaml,TRUE,,,,3,simple,60,100
78,"We need a CloudFormation template that creates an AWS EC2 IP Address Manager (IPAM) to manage IP address allocation. Note to export critical identifiers like the IPAM ARN, ID, and default public/private scope IDs as stack outputs for cross-stack references (e.g., linking to VPCs or subnet configurations in other templates).",groud_truth\template\ipam.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_78_update_1_template_20250406_181854.yaml,TRUE,,,,1,,100,33.33333333
79,"We need a CloudFormation template that creates three IAM managed policies including:
1. S3 Access Policy: Grants an iOS application read/write access to a specific S3 bucket (ios-apps.sagebridge.org), including object operations (upload, download, delete) and bucket listing/location permissions.
2. DynamoDB Protection Policy: Explicitly denies deletion or schema-modification actions (e.g., DeleteTable, UpdateTable) to prevent accidental data loss in DynamoDB.
3. RDS Protection Policy: Blocks destructive RDS operations (e.g., DeleteDBInstance, DeleteDBCluster) to safeguard databases and backups.",groud_truth\template\iam-policies.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_79_update_1_template_20250406_181926.yaml,TRUE,,,,1,,100,100
80,"We need a CloudFormation template that creates an IAM role that assumable only by the Bedrock service within the same AWS account, scoped to Bedrock agent resources (agent/*) and grant permissions to invoke any Bedrock foundation model and trigger Lambda functions for custom logic integration.",groud_truth\template\bedrock-agent-role.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_80_update_4_template_20250406_182057.yaml,TRUE,,,,4,moderate,100,50
81,"We need a CloudFormation template that creates an AWS Resource Group using tag-based filters to include instances from services like EC2, RDS, SageMaker, SSM, and others.",groud_truth\template\patch-resource-group.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_81_update_1_template_20250406_182150.yaml,TRUE,,,,1,,100,100
82,"We need a CloudFormation template that creates an encrypted S3 bucket (ALBAccessLogsBucket) with private access, enforced bucket ownership, and a 90-day retention policy to automatically delete old logs and a bucket policy allowing AWS ELB accounts and delivery.logs.amazonaws.com to write logs, ensuring compliance with AWS requirements for ALB logging while restricting public access.",groud_truth\template\alb-notebook-access-logsbucket.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_82_update_4_template_20250406_182325.yaml,TRUE,,,,4,moderate,100,100
83,"We need a CloudFormation template that creates an AWS Transit Gateway (TGW) and a Resource Access Manager (RAM) resource share to centralize and simplify network connectivity across multiple VPCs and AWS accounts. The template should:

Deploy a Transit Gateway with predefined BGP settings (ASN 65000), automatic attachment acceptance, and default route propagation/association for seamless cross-VPC routing.

Share the Transit Gateway to AWS account with if of (644519422710) to enable cross-account network connectivity without manual resource duplication.

Export the Transit Gateway ID and Resource Share ID with stack-specific names for integration with VPC attachments or other networking components.",groud_truth\template\tgw.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_83_update_2_template_20250406_182947.yaml,TRUE,,,,2,simple,100,100
84,We need a CloudFormation template that creates an AWS Macie session to enable automated sensitive data discovery and security monitoring across AWS accounts.,groud_truth\template\macie.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_84_update_2_template_20250406_183152.yaml,TRUE,,,,2,simple,100,50
85,We need a CloudFormation template that creates a secure and cost-optimized S3 bucket for storing CloudWatch export data with configurable versioning and automated lifecycle management. ,groud_truth\template\CloudWatch2S3-bucket.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_85_update_8_template_20250406_183519.yaml,TRUE,,,,8,moderate,100,25
86,We need a CloudFormation template that creates an AWS GuardDuty detector to enable continuous security monitoring for malicious activity in EC2 instances. ,groud_truth\template\guardduty.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_86_update_3_template_20250406_183646.yaml,TRUE,,,,3,simple,100,100
87,"We need a CloudFormation template that creates an S3 bucket for Lambda artifacts and a KMS key for encryption. The template should:

Provision a publicly accessible S3 bucket and enabling easy distribution of Lambda deployment packages or static assets. 

Define a customer-managed KMS key with automatic rotation and granular IAM policies to allow administration/usage by the root account and an imported service role.

Create a KMS key alias for simplified key referencing.",groud_truth\template\essentials.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_87_update_6_template_20250406_184159.yaml,TRUE,,,,6,moderate,100,100
88,"We need a CloudFormation template that creates an IAM role for AWS Service Catalog to enable secure provisioning and management of S3 and Lambda resources. The template should:

Define a role assumable by Service Catalog, with pre-attached managed policies for full S3 access and basic Lambda execution.

Grant granular permissions for Service Catalog operations (e.g., provisioning products), IAM role/policy management, Lambda function lifecycle actions, CloudFormation stack operations, and SNS integration to support end-to-end resource deployment workflows.",groud_truth\template\sc-s3-launchrole.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_88_update_1_template_20250406_184333.yaml,TRUE,,,,1,,100,50
89,We need a CloudFormation template that creates an AWS Security Hub resource that enables default standards and turns on consolidated control findings.,groud_truth\template\security-hub.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_89_update_4_template_20250406_184516.yaml,TRUE,,,,4,moderate,100,100
90,"We need a CloudFormation template that creates AWS resources for EC2 Image Builder to automate the creation, management, and logging of secure AMIs (Amazon Machine Images). The template should:

Define an IAM role and instance profile with permissions for Systems Manager (SSM) and Image Builder operations, enabling EC2 instances to be managed and tagged during image creation.

Provision an S3 bucket with public access controls disabled for storing image build logs, tagged with an owner email (u12345678@anu.edu.au) for accountability.

Attach a managed IAM policy granting read/write access to the logs bucket and basic S3 listing permissions, ensuring Image Builder can store and retrieve log data securely.",groud_truth\template\ec2-image-builder.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_90_update_1_template_20250406_184529.yaml,TRUE,,,,1,,100,80
91,"We need a CloudFormation template that creates a S3 bucket for storing VPC flow logs with automated lifecycle management and strict access controls. The template should:

Provision an S3 bucket with AES256 encryption, optional custom naming, and versioning (enabled/suspended via parameter) to securely store network traffic logs.

Define parameter-driven lifecycle rules to transition logs to cost-effective storage classes (e.g., Glacier) after a specified number of days (default: 30) and delete them after a configurable retention period (default: 365,000 days), balancing compliance and cost optimization.

Attach a bucket policy allowing only the delivery.logs.amazonaws.com service to write logs with bucket-owner-full-control ACLs, ensuring secure log ingestion for VPC flow monitoring.",groud_truth\template\bucket_for_vpc.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_91_update_1_template_20250406_184905.yaml,TRUE,,,,1,,100,100
92,"We need a CloudFormation template that creates a self-configuring EC2 instance with automated Nginx installation and centralized logging using AWS Systems Manager (SSM). The template should:

Provision an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and permissions to read/write logs to a dedicated S3 bucket.

Automate Nginx installation via an SSM Association that executes a shell script (AWS-RunShellScript) during instance launch, ensuring the web server starts immediately.

Configure SSM logging to store command outputs in an S3 bucket with structured paths (logs/) for auditability.",groud_truth\template\BashScriptAssociation.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_92_update_7_template_20250406_185335.yaml,TRUE,,,,7,moderate,100,35.71428571
93,"We need a CloudFormation template that creates an auto-configuring EC2 instance with tag-driven Nginx installation and enhanced monitoring using AWS Systems Manager (SSM). The template should:

Provision an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and permissions to read/write logs to a dedicated S3 bucket.

Automate Nginx installation via an SSM Association that triggers on the instance tag, executing a shell script to install and start the web server, ensuring consistent configuration across tagged instances.

Configure centralized logging to an S3 bucket and integrate CloudWatch monitoring for performance insights, enabling observability of the instance and application.",groud_truth\template\BashScriptAssociationTags.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_93_update_8_template_20250406_190430.yaml,TRUE,,,,8,moderate,100,50
94,"We need a CloudFormation template that creates an EC2 instance with automated OS updates, Nginx installation, and validation workflows using AWS Systems Manager (SSM) Automation. The template should:

Deploy an EC2 instance (Linux 2) with the latest Amazon Linux AMI and an IAM role granting SSM permissions for command execution, S3 log storage access, and CloudWatch monitoring.

Define a custom SSM Automation document to orchestrate a multi-step process: OS updates with reboot checks, Nginx installation, and curl-based validation of the web server, ensuring end-to-end configuration integrity.

Configure centralized logging to an S3 bucket for auditability and leverage IAM roles to enforce least-privilege access for SSM operations (e.g., associations, command execution).",groud_truth\template\BashScriptSSMAutomation.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_94_update_11_template_20250406_193121.yaml,TRUE,,,,11,moderate,71.42857143,22.72727273
95,"We need a CloudFormation template that creates an EC2 instance with tag-driven automation for OS updates, Nginx installation, and validation using AWS Systems Manager (SSM). The template should:

Deploy an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and a tag to trigger automated workflows.

Define a custom SSM Automation document to execute a multi-step process: OS updates with reboot checks, Nginx installation, and curl-based validation of the web server, ensuring end-to-end configuration integrity.

Target instances based on the nginx: Yes tag, enabling dynamic automation for tagged resources without hardcoding instance IDs.",groud_truth\template\BashScriptSSMAutomationTags.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_95_update_8_template_20250407_123930.yaml,TRUE,,,,8,moderate,57.14285714,33.33333333
96,"We need a CloudFormation template that creates a production-ready VPC network infrastructure with one public and two private subnets, security groups, an internal Application Load Balancer (ALB), and an ECR repository for a containerized application. The template should:

Define a VPC with public subnets (internet-facing via an Internet Gateway) and private subnets (outbound access via a NAT Gateway) across three Availability Zones for high availability.

Configure security groups allowing HTTP/HTTPS, SSH, PostgreSQL, and internal VPC traffic, with broad ingress rules for simplicity during initial setup.

Deploy an internal ALB across private subnets with a default listener (port 80) returning error responses, ready for backend service integration.

Provision a private ECR repository with automated image scanning and store critical resource IDs (VPC, subnets, security groups, ALB listener) in SSM Parameter Store for cross-service referencing.",groud_truth\template\network-stack.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_96_update_11_template_20250407_125740.yaml,TRUE,,,,11,moderate,83.33333333,80.64516129
97,"We need a CloudFormation template that creates a serverless pipeline to collect, store, and analyze AWS Organization data for centralized governance and reporting. The template should:

Provision an S3 bucket with encryption and strict access controls to store organizational data (accounts, OUs, tags) retrieved from the management account.

Deploy a Lambda function that assumes a cross-account IAM role to fetch AWS Organizations metadata (accounts, hierarchies, tags) on a weekly schedule via CloudWatch Events, writing results to S3 in JSON format.

Configure a Glue crawler to automatically catalog the S3 data into an Athena database (managementcur), enabling SQL-based querying for compliance or auditing.

Use parameterized inputs to customize the target S3 bucket, tags to include in reports, management account ID, and Athena database name.

Ensure secure permissions via IAM roles for Lambda (cross-account STS assume, Organizations read access) and Glue (S3 write access), while exporting resource ARNs for integration with analytics tools.

This template automates organization-wide visibility, centralizes data for audit readiness, and reduces manual data aggregation efforts through serverless orchestration.",groud_truth\template\organization_data_pipeline.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_97_update_9_template_20250407_131117.yaml,TRUE,,,,9,moderate,100,77.77777778
98,We need a CloudFormation template that creates an AWS Amplify web application with a production branch to host and deploy a TodoApp.,groud_truth\template\web.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_98_update_10_template_20250407_131940.yaml,TRUE,,,,10,moderate,100,66.66666667
99,"We need a CloudFormation template that creates a secure, multi-AZ VPC architecture with public/private subnets and NAT Gateway connectivity following AWS Well-Architected security best practices. The template should:

Deploy a VPC with public subnets and private subnets across two Availability Zones (us-east-1a and us-east-1b), ensuring high availability.

Configure dedicated route tables for public/private subnets, enforcing controlled traffic flow (public subnets use IGW directly, private subnets route through NAT Gateway).

Tag all resources with identifiers for cost tracking and governance alignment.",groud_truth\template\pattern3-base.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_99_update_5_template_20250407_132304.yaml,TRUE,,,,5,moderate,90.47619048,90.47619048
100,"We need a CloudFormation template that creates a standardized IAM baseline with secure, role-based access controls and cross-account trust configurations for AWS account governance. The template should:

Define IAM groups and roles (e.g., PrivilegedAdmin, RestrictedAdmin, IdentityAdmin) with granular permissions, enforcing MFA requirements for elevated actions and role assumption to enhance security.

Establish cross-account trust relationships for centralized management, allowing trusted accounts (e.g., Identity Management Account, Tooling Management Account) to assume roles while restricting sensitive operations (e.g., billing, CloudHSM) via explicit deny policies.

Provision CloudFormation and StackSet execution roles with controlled permissions for infrastructure-as-code workflows, including template validation and stack management.",groud_truth\template\baseline-iam.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_100_update_10_template_20250407_133406.yaml,TRUE,,,,10,moderate,63.15789474,66.66666667
101,"We need a CloudFormation template that creates a VPC with flow logging configured to monitor network traffic patterns. The template should automatically provision an S3 bucket for storing flow logs. The logs must capture specified traffic types and include comprehensive metadata fields. Security requirements include blocking public access to the S3 bucket, enforcing SSL for data transfers, and granting minimal permissions for AWS log delivery services. The solution should support optional log file prefixes for organizational structuring and output the final bucket name for integration with downstream systems. ",groud_truth\template\vpc-flow-logs-custom.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_101_update_8_template_20250407_134054.yaml,TRUE,,,,8,moderate,80,23.52941176
102,"We need a CloudFormation template that creates a risk management system for AWS workloads, which integrates logging, data storage, and notifications to track and respond to operational risks. The template should provision two AWS Lambda functions that interact with a DynamoDB table to store workload and risk-related data using composite keys (workload_id and question_id). It must define an IAM role granting the Lambda functions permissions to perform DynamoDB operations. Additionally, an SNS Topic is required to enable notifications, with a policy allowing SSM OpsCenter to publish alerts to this topic.",groud_truth\template\risk_management.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_102_update_1_template_20250407_134218.yaml,TRUE,,,,1,,66.66666667,66.66666667
103,"We need a CloudFormation template that creates a secure, monitored web application environment in AWS, which includes a PHP/Apache web server, centralized logging, and compliant network infrastructure. The template should provision a VPC with a public subnet, internet gateway, and security group allowing HTTP access to host an EC2 instance running the latest Amazon Linux AMI. The instance must automatically install Apache and PHP, generate a dynamic webpage and enforce IAM roles for CloudWatch monitoring and Systems Manager (SSM) access. An S3 bucket with server-side encryption and restricted public access is required to store CloudWatch logs, configured via bucket policies to allow log ingestion. ",groud_truth\template\security-lab-stack.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_103_update_1_template_20250407_134349.yaml,TRUE,,,,1,,100,100
104,"We need a CloudFormation template that creates a lab environment for testing EC2 instance scheduling automation, which includes a VPC, managed instances, and an admin instance preconfigured with scheduling tools. The template should provision a VPC with a public subnet, internet gateway, and route tables to enable internet access for EC2 instances. It must deploy five lightweight (t3.nano) EC2 instances tagged for a development environment (`environment: dev`) and a dedicated admin instance that installs the AWS Instance Scheduler CLI via a user data script. The admin instance requires an IAM role with permissions to invoke Lambda functions and interact with CloudFormation, while all instances use SSM for management. Security configurations include a permissive security group (allowing unrestricted outbound traffic) and network isolation through VPC routing. ",groud_truth\template\sample_environment_template.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_104_update_2_template_20250407_134840.yaml,TRUE,,,,2,simple,94.11764706,88.88888889
105,"We need a CloudFormation template that creates an IAM role for cross-service automation workflows, which centralizes permissions for Systems Manager (SSM), EC2, and monitoring tools. ",groud_truth\template\automation_role.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_105_update_2_template_20250407_135408.yaml,TRUE,,,,2,simple,100,25
106,"We need a CloudFormation template that creates an S3 bucket with event-driven notifications to an SNS topic, which automates alerts or workflows when new objects are uploaded. The template should provision an S3 bucket and an SNS topic, then configure the bucket to send notifications to the topic for all s3:ObjectCreated:* events. The SNS topic must include a policy allowing the S3 service to publish messages, restricted to the specific bucket and AWS account to prevent unauthorized access. ",groud_truth\template\bucket_and_notification.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_106_update_12_template_20250407_140337.yaml,TRUE,,,,12,moderate,100,100
107,"We need a CloudFormation template that creates a REST API Gateway integrated with an SQS queue to enable HTTP-based retrieval of messages, which simplifies polling for messages via a web endpoint. The template should provision an API Gateway with a GET method that maps to the SQS ReceiveMessage action, using AWS service integration to forward query parameters to SQS. It must configure an SQS queue with a policy allowing API Gateway to invoke ReceiveMessage, along with an IAM role granting the API Gateway permission to interact with the queue. ",groud_truth\template\APIGateway_SQS_ReceiveMessages.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_107_update_4_template_20250407_140834.yaml,TRUE,,,,4,simple,100,87.5
108,"We need a CloudFormation template that creates a secure AWS Cognito user management system for applications while enforcing admin-managed user provisioning. The template should provision a Cognito User Pool with email verification, a customizable password policy and a preconfigured domain for hosted login pages. It must support OAuth flows and authentication methods like password-based and refresh token auth.",groud_truth\template\cognito_sample.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_108_update_4_template_20250407_141134.yaml,TRUE,,,,4,moderate,100,100
109,"We need a CloudFormation template that creates an event-driven integration between AWS EventBridge and a MongoDB API endpoint, which routes application events to MongoDB for processing or logging. The template should provision an EventBridge event bus to capture custom events and configure an API destination using a MongoDB URL secured via API key authentication. It must define a connection with API key parameters (name and value) and an IAM role allowing EventBridge to invoke the MongoDB API endpoint. A dead-letter SQS queue is required to handle failed event deliveries, ensuring fault tolerance. For the MongoDBURL, you may use 'www.testanu.com'. For the ApiKeyName and ApiKeyValue you may use 'test_name' and 'test_value'.",groud_truth\template\mongoDB.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_109_update_9_template_20250407_141818.yaml,TRUE,,,,9,moderate,100,85.71428571
110,"We need a CloudFormation template that creates a cross-account private API Gateway integrated with a Lambda function, which enforces secure access via a VPC endpoint and custom domain. The template should provision a private API Gateway (configured to allow access only from a specified VPC endpoint ID) with a Lambda backend that returns a simple response. It must include IAM roles for Lambda execution (with basic CloudWatch logging permissions) and API Gateway-to-Lambda invocation policies. The API Gateway is deployed with a custom domain name and a stage, ensuring controlled access through VPC endpoint restrictions. ",groud_truth\template\crossAccResources.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_110_update_6_template_20250407_142303.yaml,TRUE,,,,6,moderate,75,100
111,"We need a CloudFormation template that creates an EventBridge integration with DataDog for centralized log forwarding, which automates the delivery of application logs to DataDog¡¯s API. The template should provision an EventBridge event bus to capture events from a specified source (MyDataDogApp) and configure an API destination targeting DataDog¡¯s log ingestion endpoint (https://http-intake.logs.datadoghq.com). It must define a secure connection using a DataDog API key (testanu) for authentication and an IAM role granting EventBridge permissions to invoke the API destination. A dead-letter SQS queue is included to handle failed log deliveries, ensuring fault tolerance. ",groud_truth\template\DataDogApiDestination.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_111_update_7_template_20250407_142703.yaml,TRUE,,,,7,moderate,100,100
112,"We need a CloudFormation template that creates an S3 bucket with an SQS queue for event-driven object upload notifications. The template should provision an S3 bucket and an SQS queue, then configure the bucket to send notifications to the queue for all s3:ObjectCreated:* events. ",groud_truth\template\sns-sqs.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_112_update_6_template_20250407_143131.yaml,TRUE,,,,6,moderate,100,50
113,"We need a CloudFormation template that creates an EventBridge rule with an SNS topic. The template should provision an SNS topic and an EventBridge rule that matches events from a predefined source (demo.cli). It must configure the EventBridge rule to forward matched events to the SNS topic, along with a topic policy granting EventBridge permissions to publish messages. ",groud_truth\template\sns_with_events.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_113_update_1_template_20250407_143237.yaml,TRUE,,,,1,,100,100
114,"We need a CloudFormation template that creates an AWS B2B Data Interchange (B2BI) pipeline for transforming EDI X12_214 documents into JSON, which automates electronic data interchange workflows for business partners. The template should provision a B2BI profile with business contact details (name, email, phone) and a transformer resource defining the mapping logic to convert EDI transactions into structured JSON. It must configure an input S3 bucket to receive raw EDI files and an output S3 bucket to store transformed JSON data. ",groud_truth\template\b2bi.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_114_update_9_template_20250407_144624.yaml,TRUE,,,,9,advanced,66.66666667,80
115,"We need a CloudFormation template that creates an automated monitoring and alerting system for AWS Secrets Manager activities, which sends email notifications for critical secret lifecycle events. The template should provision an EventBridge rule to detect Secrets Manager API calls and route these events to an SNS topic. ",groud_truth\template\sns-secretsmanager.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_115_update_4_template_20250419_105535.yaml,TRUE,,,,4,moderate,100,75
116,"We need a CloudFormation template that creates an SNS-to-SQS fanout system with filtered message routing, which enables scalable and selective message processing for different metric types (e.g., temperature, humidity). The template should provision a central SNS topic and three SQS queues: one for **all metrics**, and two filtered queues (`TemperatureSqsQueue`, `HumiditySqsQueue`) that receive only messages tagged with specific attributes (`MetricType: Temperature` or `Humidity`). Each queue includes a dead-letter queue to handle message processing failures. ",groud_truth\template\sns_with_sqs.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_116_update_1_template_20250427_120053.yaml,TRUE,,,,1,,100,84.61538462
117,"We need a CloudFormation template that creates an event-driven integration between DynamoDB streams and EventBridge, which routes real-time database changes (inserts and updates) to a centralized event bus for downstream processing. The template should provision a DynamoDB table with streaming enabled to capture item modifications, an EventBridge event bus, and two EventBridge Pipes to filter and forward specific events (e.g., `INSERT` for new orders, `MODIFY` for updates) to the bus. ",groud_truth\template\DynamoDB_to_EventBridge.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_117_update_5_template_20250427_122929.yaml,TRUE,,,,5,moderate,100,85.71428571
118,"We need a CloudFormation template that creates an EventBridge Pipes workflow to enrich SQS messages with external API data and log results, which automates data augmentation and monitoring for event-driven systems. The template should provision an SQS queue as the event source, an API destination (https://api.zippopotam.us/us/*), and a CloudWatch Log Group as the target. It must define an IAM role granting EventBridge Pipes permissions to read messages from SQS, invoke the API destination, and write enriched logs to CloudWatch. The EventBridge Pipe enriches messages by dynamically appending API data (e.g., fetching location details using a zip code from the message body) before forwarding results to logs. ",groud_truth\template\EventBridge_Pipes_with_API_destinations.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_118_update_4_template_20250427_123327.yaml,TRUE,,,,4,moderate,100,100
119,"We need a CloudFormation template that creates an EventBridge-to-Kinesis integration for real-time event streaming, which routes application-generated events to a Kinesis data stream for scalable processing or analytics. The template should provision an EventBridge event bus to capture events from a defined source (`my-application`), a Kinesis stream to ingest and buffer these events, and an IAM role granting EventBridge permissions to publish records to Kinesis. ",groud_truth\template\event-kinesis.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_119_update_1_template_20250427_123527.yaml,TRUE,,,,1,,100,80
120,"We need a CloudFormation template that creates an event-driven AWS Batch job processing pipeline integrated with SQS and EventBridge Pipes, which automates the execution of containerized tasks in response to specific messages (e.g., ""OrderCreated""). The template should provision an SQS queue as the event source, an AWS Batch environment with a job queue and job definition, and an EventBridge Pipe to filter messages and trigger Batch jobs. Security configurations include IAM roles for Batch, Pipes, and ECS execution, along with VPC private subnets and security groups to isolate compute resources. ",groud_truth\template\sqs-pipes-batch-service.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_120_update_13_template_20250427_125849.yaml,TRUE,,,,13,advanced,85.71428571,34.28571429
