check_id,check_name,severity,short_code,description,service,framework,source_file_url,source_code
AVD-AWS-0048,Elasticsearch domain isn't encrypted at rest.,HIGH,,"You should ensure your Elasticsearch data is encrypted at rest to help prevent sensitive information from being read by unauthorised users.
",elasticsearch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elasticsearch/enable_domain_encryption.rego,"# METADATA
# title: Elasticsearch domain isn't encrypted at rest.
# description: |
#   You should ensure your Elasticsearch data is encrypted at rest to help prevent sensitive information from being read by unauthorised users.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/encryption-at-rest.html
# custom:
#   id: AWS-0048
#   long_id: aws-elasticsearch-enable-domain-encryption
#   aliases:
#     - AVD-AWS-0048
#     - enable-domain-encryption
#     - aws-elasticsearch-enable-domain-encryption
#   provider: aws
#   service: elasticsearch
#   severity: HIGH
#   recommended_action: Enable ElasticSearch domain encryption
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elasticsearch
#             provider: aws
#   examples: checks/cloud/aws/elasticsearch/enable_domain_encryption.yaml
package builtin.aws.elasticsearch.aws0048

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some domain in input.aws.elasticsearch.domains
	not domain.atrestencryption.enabled.value
	res := result.new(
		""Domain does not have at-rest encryption enabled."",
		metadata.obj_by_path(domain, [""atrestencryption"", ""enabled""]),
	)
}
"
AVD-AWS-0042,Domain logging should be enabled for Elastic Search domains,MEDIUM,,"Amazon ES exposes four Elasticsearch logs through Amazon CloudWatch Logs: error logs, search slow logs, index slow logs, and audit logs.
Search slow logs, index slow logs, and error logs are useful for troubleshooting performance and stability issues.
Audit logs track user activity for compliance purposes.
All the logs are disabled by default.
",elasticsearch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elasticsearch/enable_domain_logging.rego,"# METADATA
# title: Domain logging should be enabled for Elastic Search domains
# description: |
#   Amazon ES exposes four Elasticsearch logs through Amazon CloudWatch Logs: error logs, search slow logs, index slow logs, and audit logs.
#   Search slow logs, index slow logs, and error logs are useful for troubleshooting performance and stability issues.
#   Audit logs track user activity for compliance purposes.
#   All the logs are disabled by default.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/es-createdomain-configure-slow-logs.html
# custom:
#   id: AWS-0042
#   long_id: aws-elasticsearch-enable-domain-logging
#   aliases:
#     - AVD-AWS-0042
#     - enable-domain-logging
#     - aws-elasticsearch-enable-domain-logging
#   provider: aws
#   service: elasticsearch
#   severity: MEDIUM
#   recommended_action: Enable logging for ElasticSearch domains
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elasticsearch
#             provider: aws
#   examples: checks/cloud/aws/elasticsearch/enable_domain_logging.yaml
package builtin.aws.elasticsearch.aws0042

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some domain in input.aws.elasticsearch.domains
	not domain.logpublishing.auditenabled.value
	res := result.new(
		""Domain audit logging is not enabled."",
		metadata.obj_by_path(domain, [""logpublishing"", ""auditenabled""]),
	)
}
"
AVD-AWS-0043,Elasticsearch domain uses plaintext traffic for node to node communication.,HIGH,,"Traffic flowing between Elasticsearch nodes should be encrypted to ensure sensitive data is kept private.
",elasticsearch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elasticsearch/enable_in_transit_encryption.rego,"# METADATA
# title: Elasticsearch domain uses plaintext traffic for node to node communication.
# description: |
#   Traffic flowing between Elasticsearch nodes should be encrypted to ensure sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/ntn.html
# custom:
#   id: AWS-0043
#   long_id: aws-elasticsearch-enable-in-transit-encryption
#   aliases:
#     - AVD-AWS-0043
#     - enable-in-transit-encryption
#     - aws-elasticsearch-enable-in-transit-encryption
#   provider: aws
#   service: elasticsearch
#   severity: HIGH
#   recommended_action: Enable encrypted node to node communication
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elasticsearch
#             provider: aws
#   examples: checks/cloud/aws/elasticsearch/enable_in_transit_encryption.yaml
package builtin.aws.elasticsearch.aws0043

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some domain in input.aws.elasticsearch.domains
	not domain.transitencryption.enabled.value
	res := result.new(
		""Domain does not have in-transit encryption enabled."",
		metadata.obj_by_path(domain, [""transitencryption"", ""enabled""]),
	)
}
"
AVD-AWS-0126,Elasticsearch domain endpoint is using outdated TLS policy.,HIGH,,"You should not use outdated/insecure TLS versions for encryption. You should be using TLS v1.2+.
",elasticsearch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elasticsearch/use_secure_tls_policy.rego,"# METADATA
# title: Elasticsearch domain endpoint is using outdated TLS policy.
# description: |
#   You should not use outdated/insecure TLS versions for encryption. You should be using TLS v1.2+.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/es-data-protection.html
# custom:
#   id: AWS-0126
#   long_id: aws-elasticsearch-use-secure-tls-policy
#   aliases:
#     - AVD-AWS-0126
#     - use-secure-tls-policy
#     - aws-elasticsearch-use-secure-tls-policy
#   provider: aws
#   service: elasticsearch
#   severity: HIGH
#   recommended_action: Use the most modern TLS/SSL policies available
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elasticsearch
#             provider: aws
#   examples: checks/cloud/aws/elasticsearch/use_secure_tls_policy.yaml
package builtin.aws.elasticsearch.aws0126

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some domain in input.aws.elasticsearch.domains
	not is_tls_policy_secure(domain)
	res := result.new(
		""Domain does not have a secure TLS policy."",
		metadata.obj_by_path(domain, [""endpoint"", ""tlspolicy""]),
	)
}

recommended_tls_policies := {
	""Policy-Min-TLS-1-2-2019-07"",
	""Policy-Min-TLS-1-2-PFS-2023-10"",
}

is_tls_policy_secure(domain) if domain.endpoint.tlspolicy.value in recommended_tls_policies
"
AVD-AWS-0045,Elasticache Replication Group stores unencrypted data at-rest.,HIGH,,"Data stored within an Elasticache replication node should be encrypted to ensure sensitive data is kept private.
",elasticache,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elasticache/enable_at_rest_encryption.rego,"# METADATA
# title: Elasticache Replication Group stores unencrypted data at-rest.
# description: |
#   Data stored within an Elasticache replication node should be encrypted to ensure sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonElastiCache/latest/red-ug/at-rest-encryption.html
# custom:
#   id: AWS-0045
#   long_id: aws-elasticache-enable-at-rest-encryption
#   aliases:
#     - AVD-AWS-0045
#     - enable-at-rest-encryption
#     - aws-elasticache-enable-at-rest-encryption
#   provider: aws
#   service: elasticache
#   severity: HIGH
#   recommended_action: Enable at-rest encryption for replication group
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elasticache
#             provider: aws
#   examples: checks/cloud/aws/elasticache/enable_at_rest_encryption.yaml
package builtin.aws.elasticache.aws0045

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some group in input.aws.elasticache.replicationgroups
	not group.atrestencryptionenabled.value
	res := result.new(
		""Replication group does not have at-rest encryption enabled."",
		metadata.obj_by_path(group, [""atrestencryptionenabled""]),
	)
}
"
AVD-AWS-0046,Elasticsearch doesn't enforce HTTPS traffic.,CRITICAL,,"Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
",elasticsearch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elasticsearch/enforce_https.rego,"# METADATA
# title: Elasticsearch doesn't enforce HTTPS traffic.
# description: |
#   Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
#   You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/es-data-protection.html
# custom:
#   id: AWS-0046
#   long_id: aws-elasticsearch-enforce-https
#   aliases:
#     - AVD-AWS-0046
#     - enforce-https
#     - aws-elasticsearch-enforce-https
#   provider: aws
#   service: elasticsearch
#   severity: CRITICAL
#   recommended_action: Enforce the use of HTTPS for ElasticSearch
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elasticsearch
#             provider: aws
#   examples: checks/cloud/aws/elasticsearch/enforce_https.yaml
package builtin.aws.elasticsearch.aws0046

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some domain in input.aws.elasticsearch.domains
	not domain.endpoint.enforcehttps.value
	res := result.new(
		""Domain does not enforce HTTPS."",
		metadata.obj_by_path(domain, [""endpoint"", ""enforcehttps""]),
	)
}
"
AVD-AWS-0039,EKS should have the encryption of secrets enabled,HIGH,,"EKS cluster resources should have the encryption_config block set with protection of the secrets resource.
",eks,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/eks/encrypt_secrets.rego,"# METADATA
# title: EKS should have the encryption of secrets enabled
# description: |
#   EKS cluster resources should have the encryption_config block set with protection of the secrets resource.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://aws.amazon.com/about-aws/whats-new/2020/03/amazon-eks-adds-envelope-encryption-for-secrets-with-aws-kms/
# custom:
#   id: AWS-0039
#   long_id: aws-eks-encrypt-secrets
#   aliases:
#     - AVD-AWS-0039
#     - encrypt-secrets
#     - aws-eks-encrypt-secrets
#   provider: aws
#   service: eks
#   severity: HIGH
#   recommended_action: Enable encryption of EKS secrets
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: eks
#             provider: aws
#   examples: checks/cloud/aws/eks/encrypt_secrets.yaml
package builtin.aws.eks.aws0039

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some cluster in input.aws.eks.clusters
	secret_encryption_not_enabled(cluster)
	res := result.new(
		""Cluster does not have secret encryption enabled."",
		metadata.obj_by_path(cluster, [""encryption"", ""secrets""]),
	)
}

deny contains res if {
	some cluster in input.aws.eks.clusters
	cluster.encryption.secrets.value
	without_cmk(cluster)
	res := result.new(
		""Cluster encryption requires a KMS key ID, which is missing"",
		metadata.obj_by_path(cluster, [""encryption"", ""kmskeyid""]),
	)
}

secret_encryption_not_enabled(cluster) if value.is_false(cluster.encryption.secrets)

secret_encryption_not_enabled(cluster) if not cluster.encryption.secrets

without_cmk(cluster) if value.is_empty(cluster.encryption.kmskeyid)

without_cmk(cluster) if not cluster.encryption.kmskeyid
"
AVD-AWS-0053,Load balancer is exposed to the internet.,HIGH,,"There are many scenarios in which you would want to expose a load balancer to the wider internet, but this check exists as a warning to prevent accidental exposure of internal assets. You should ensure that this resource should be exposed publicly.
",elb,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elb/alb_not_public.rego,"# METADATA
# title: Load balancer is exposed to the internet.
# description: |
#   There are many scenarios in which you would want to expose a load balancer to the wider internet, but this check exists as a warning to prevent accidental exposure of internal assets. You should ensure that this resource should be exposed publicly.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# custom:
#   id: AWS-0053
#   long_id: aws-elb-alb-not-public
#   aliases:
#     - AVD-AWS-0053
#     - alb-not-public
#     - aws-elb-alb-not-public
#   provider: aws
#   service: elb
#   severity: HIGH
#   recommended_action: Switch to an internal load balancer or add a tfsec ignore
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elb
#             provider: aws
#   examples: checks/cloud/aws/elb/alb_not_public.yaml
package builtin.aws.elb.aws0053

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some lb in input.aws.elb.loadbalancers
	isManaged(lb)
	not is_gateway(lb)
	not lb.internal.value

	res := result.new(
		""Load balancer is exposed publicly."",
		metadata.obj_by_path(lb, [""internal""]),
	)
}

is_gateway(lb) if lb.type.value == ""gateway""
"
AVD-AWS-0052,Load balancers should drop invalid headers,HIGH,,"Passing unknown or invalid headers through to the target poses a potential risk of compromise.
By setting drop_invalid_header_fields to true, anything that does not conform to well known, defined headers will be removed by the load balancer.
",elb,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elb/drop_invalid_headers.rego,"# METADATA
# title: Load balancers should drop invalid headers
# description: |
#   Passing unknown or invalid headers through to the target poses a potential risk of compromise.
#   By setting drop_invalid_header_fields to true, anything that does not conform to well known, defined headers will be removed by the load balancer.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/elasticloadbalancing/latest/application/application-load-balancers.html
# custom:
#   id: AWS-0052
#   long_id: aws-elb-drop-invalid-headers
#   aliases:
#     - AVD-AWS-0052
#     - drop-invalid-headers
#     - aws-elb-drop-invalid-headers
#   provider: aws
#   service: elb
#   severity: HIGH
#   recommended_action: Set drop_invalid_header_fields to true
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elb
#             provider: aws
#   examples: checks/cloud/aws/elb/drop_invalid_headers.yaml
package builtin.aws.elb.aws0052

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some lb in input.aws.elb.loadbalancers
	isManaged(lb)
	lb.type.value == ""application""
	not lb.dropinvalidheaderfields.value
	res := result.new(
		""Application load balancer is not set to drop invalid headers."",
		metadata.obj_by_path(lb, [""dropinvalidheaderfields""]),
	)
}
"
AVD-AWS-0054,Use of plain HTTP.,CRITICAL,,"Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
",elb,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elb/http_not_used.rego,"# METADATA
# title: Use of plain HTTP.
# description: |
#   Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
#   You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://www.cloudflare.com/en-gb/learning/ssl/why-is-http-not-secure/
# custom:
#   id: AWS-0054
#   long_id: aws-elb-http-not-used
#   aliases:
#     - AVD-AWS-0054
#     - http-not-used
#     - aws-elb-http-not-used
#   provider: aws
#   service: elb
#   severity: CRITICAL
#   recommended_action: Switch to HTTPS to benefit from TLS security features
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elb
#             provider: aws
#   examples: checks/cloud/aws/elb/http_not_used.yaml
package builtin.aws.elb.aws0054

import rego.v1

deny contains res if {
	some lb in input.aws.elb.loadbalancers
	isManaged(lb)
	lb.type.value == ""application""

	some listener in lb.listeners
	use_http(listener)
	res := result.new(""Listener for application load balancer does not use HTTPS."", listener)
}

use_http(listener) if {
	listener.protocol.value == ""HTTP""
	not has_redirect(listener)
}

has_redirect(listener) if {
	some action in listener.defaultactions
	action.type.value == ""redirect""
}
"
AVD-AWS-0047,An outdated SSL policy is in use by a load balancer.,CRITICAL,,"You should not use outdated/insecure TLS versions for encryption. You should be using TLS v1.2+.
",elb,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/elb/use_secure_tls_policy.rego,"# METADATA
# title: An outdated SSL policy is in use by a load balancer.
# description: |
#   You should not use outdated/insecure TLS versions for encryption. You should be using TLS v1.2+.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# custom:
#   id: AWS-0047
#   long_id: aws-elb-use-secure-tls-policy
#   aliases:
#     - AVD-AWS-0047
#     - use-secure-tls-policy
#     - aws-elb-use-secure-tls-policy
#   provider: aws
#   service: elb
#   severity: CRITICAL
#   recommended_action: Use a more recent TLS/SSL policy for the load balancer
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: elb
#             provider: aws
#   examples: checks/cloud/aws/elb/use_secure_tls_policy.yaml
package builtin.aws.elb.aws0047

import rego.v1

outdated_ssl_policies := {
	""ELBSecurityPolicy-2015-05"",
	""ELBSecurityPolicy-2016-08"",
	""ELBSecurityPolicy-FS-2018-06"",
	""ELBSecurityPolicy-FS-1-1-2019-08"",
	""ELBSecurityPolicy-TLS-1-0-2015-04"",
	""ELBSecurityPolicy-TLS-1-1-2017-01"",
	""ELBSecurityPolicy-TLS13-1-0-2021-06"",
	""ELBSecurityPolicy-TLS13-1-1-2021-06"",
	""ELBSecurityPolicy-TLS13-1-2-Ext1-2021-06"",
	""ELBSecurityPolicy-TLS13-1-2-Ext2-2021-06"",
}

deny contains res if {
	some lb in input.aws.elb.loadbalancers
	isManaged(lb)
	some listener in lb.listeners
	has_outdated_policy(listener)
	res := result.new(""Listener uses an outdated TLS policy."", listener.tlspolicy)
}

has_outdated_policy(listener) if {
	listener.tlspolicy.value in outdated_ssl_policies
}
"
AVD-AWS-0137,Enable at-rest encryption for EMR clusters.,HIGH,,"Data stored within an EMR cluster should be encrypted to ensure sensitive data is kept private.
",emr,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/emr/enable_at_rest_encryption.rego,"# METADATA
# title: Enable at-rest encryption for EMR clusters.
# description: |
#   Data stored within an EMR cluster should be encrypted to ensure sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist_800-171.html
# custom:
#   id: AWS-0137
#   long_id: aws-emr-enable-at-rest-encryption
#   aliases:
#     - AVD-AWS-0137
#     - enable-at-rest-encryption
#     - aws-emr-enable-at-rest-encryption
#   provider: aws
#   service: emr
#   severity: HIGH
#   recommended_action: Enable at-rest encryption for EMR cluster
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: emr
#             provider: aws
#   examples: checks/cloud/aws/emr/enable_at_rest_encryption.yaml
package builtin.aws.emr.aws0137

import rego.v1

deny contains res if {
	some sec_conf in input.aws.emr.securityconfiguration
	vars := json.unmarshal(sec_conf.configuration.value)
	vars.EncryptionConfiguration.EnableAtRestEncryption == false
	res := result.new(""EMR cluster does not have at-rest encryption enabled."", sec_conf.configuration)
}
"
AVD-AWS-0138,Enable in-transit encryption for EMR clusters.,HIGH,,"Data stored within an EMR cluster should be encrypted to ensure sensitive data is kept private.
",emr,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/emr/enable_in_transit_encryption.rego,"# METADATA
# title: Enable in-transit encryption for EMR clusters.
# description: |
#   Data stored within an EMR cluster should be encrypted to ensure sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist_800-171.html
# custom:
#   id: AWS-0138
#   long_id: aws-emr-enable-in-transit-encryption
#   aliases:
#     - AVD-AWS-0138
#     - enable-in-transit-encryption
#     - aws-emr-enable-in-transit-encryption
#   provider: aws
#   service: emr
#   severity: HIGH
#   recommended_action: Enable in-transit encryption for EMR cluster
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: emr
#             provider: aws
#   examples: checks/cloud/aws/emr/enable_in_transit_encryption.yaml
package builtin.aws.emr.aws0138

import rego.v1

deny contains res if {
	some sec_conf in input.aws.emr.securityconfiguration
	vars := json.unmarshal(sec_conf.configuration.value)
	vars.EncryptionConfiguration.EnableInTransitEncryption == false
	res := result.new(""EMR cluster does not have in-transit encryption enabled."", sec_conf.configuration)
}
"
AVD-AWS-0139,Enable local-disk encryption for EMR clusters.,HIGH,,"Data stored within an EMR instances should be encrypted to ensure sensitive data is kept private.
",emr,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/emr/enable_local_disk_encryption.rego,"# METADATA
# title: Enable local-disk encryption for EMR clusters.
# description: |
#   Data stored within an EMR instances should be encrypted to ensure sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist_800-171.html
# custom:
#   id: AWS-0139
#   long_id: aws-emr-enable-local-disk-encryption
#   aliases:
#     - AVD-AWS-0139
#     - enable-local-disk-encryption
#     - aws-emr-enable-local-disk-encryption
#   provider: aws
#   service: emr
#   severity: HIGH
#   recommended_action: Enable local-disk encryption for EMR cluster
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: emr
#             provider: aws
#   examples: checks/cloud/aws/emr/enable_local_disk_encryption.yaml
package builtin.aws.emr.aws0139

import rego.v1

deny contains res if {
	some sec_conf in input.aws.emr.securityconfiguration
	vars := json.unmarshal(sec_conf.configuration.value)
	vars.EncryptionConfiguration.AtRestEncryptionConfiguration.LocalDiskEncryptionConfiguration.EncryptionKeyProviderType == """"
	res := result.new(""EMR cluster does not have local-disk encryption enabled."", sec_conf.configuration)
}
"
AVD-AWS-0166,Disabling or removing unnecessary credentials will reduce the window of opportunity for credentials associated with a compromised or abandoned account to be used.,LOW,,"AWS IAM users can access AWS resources using different types of credentials, such as passwords or access keys. It is recommended that all credentials that have been unused in45 or greater days be deactivated or removed.
",iam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/iam/disable_unused_credentials_45.rego,"# METADATA
# title: Disabling or removing unnecessary credentials will reduce the window of opportunity for credentials associated with a compromised or abandoned account to be used.
# description: |
#   AWS IAM users can access AWS resources using different types of credentials, such as passwords or access keys. It is recommended that all credentials that have been unused in45 or greater days be deactivated or removed.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://console.aws.amazon.com/iam/
# custom:
#   id: AWS-0166
#   long_id: aws-iam-disable-unused-credentials-45-days
#   aliases:
#     - AVD-AWS-0166
#     - disable-unused-credentials-45-days
#     - aws-iam-disable-unused-credentials-45-days
#   provider: aws
#   service: iam
#   severity: LOW
#   recommended_action: Disable credentials which are no longer used.
#   frameworks:
#     cis-aws-1.4:
#       - ""1.12""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: iam
#             provider: aws
package builtin.aws.iam.aws0166

import rego.v1

import data.lib.aws.iam

days_to_check := 45

deny contains res if {
	some user in input.aws.iam.users
	iam.user_is_inactive(user, days_to_check)
	res := result.new(""User has not logged in for >45 days."", user)
}

deny contains res if {
	some user in input.aws.iam.users
	not iam.user_is_inactive(user, days_to_check)
	some key in user.accesskeys
	iam.key_is_unused(key, days_to_check)
	res := result.new(sprintf(""User access key %q has not been used in >45 days"", [key.accesskeyid.value]), user)
}
"
AVD-AWS-0123,IAM groups should have MFA enforcement activated.,MEDIUM,,"IAM groups should be protected with multi factor authentication to add safe guards to password compromise.
",iam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/iam/enforce_group_mfa.rego,"# METADATA
# title: IAM groups should have MFA enforcement activated.
# description: |
#   IAM groups should be protected with multi factor authentication to add safe guards to password compromise.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
# custom:
#   id: AWS-0123
#   long_id: aws-iam-enforce-group-mfa
#   aliases:
#     - AVD-AWS-0123
#     - enforce-group-mfa
#     - aws-iam-enforce-mfa
#     - aws-iam-enforce-group-mfa
#   provider: aws
#   service: iam
#   severity: MEDIUM
#   recommended_action: Use terraform-module/enforce-mfa/aws to ensure that MFA is enforced
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: iam
#             provider: aws
#   examples: checks/cloud/aws/iam/enforce_group_mfa.yaml
package builtin.aws.iam.aws0123

import rego.v1

deny contains res if {
	some group in input.aws.iam.groups
	not is_group_mfa_enforced(group)
	res := result.new(""Multi-Factor authentication is not enforced for group"", group)
}

is_group_mfa_enforced(group) if {
	some policy in group.policies
	value := json.unmarshal(policy.document.value)
	some condition in value.Statement[_].Condition
	some key, _ in condition
	key == ""aws:MultiFactorAuthPresent""
}
"
AVD-AWS-0144,Credentials which are no longer used should be disabled.,MEDIUM,,"CIS recommends that you remove or deactivate all credentials that have been unused in 90 days or more. Disabling or removing unnecessary credentials reduces the window of opportunity for credentials associated with a compromised or abandoned account to be used.
",iam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/iam/disable_unused_credentials.rego,"# METADATA
# title: Credentials which are no longer used should be disabled.
# description: |
#   CIS recommends that you remove or deactivate all credentials that have been unused in 90 days or more. Disabling or removing unnecessary credentials reduces the window of opportunity for credentials associated with a compromised or abandoned account to be used.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://console.aws.amazon.com/iam/
# custom:
#   id: AWS-0144
#   long_id: aws-iam-disable-unused-credentials
#   aliases:
#     - AVD-AWS-0144
#     - disable-unused-credentials
#     - aws-iam-disable-unused-credentials
#   provider: aws
#   service: iam
#   severity: MEDIUM
#   recommended_action: Disable credentials which are no longer used.
#   frameworks:
#     cis-aws-1.2:
#       - ""1.3""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: iam
#             provider: aws
package builtin.aws.iam.aws0144

import rego.v1

import data.lib.aws.iam

days_to_check := 90

deny contains res if {
	some user in input.aws.iam.users
	iam.user_is_inactive(user, days_to_check)
	res := result.new(""User has not logged in for >90 days."", user)
}

deny contains res if {
	some user in input.aws.iam.users
	not iam.user_is_inactive(user, days_to_check)
	some key in user.accesskeys
	iam.key_is_unused(key, days_to_check)
	res := result.new(sprintf(""User access key %q has not been used in >90 days"", [key.accesskeyid.value]), user)
}
"
