timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
3/5/2025 17:05,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_4_template_20250503_170039.yaml,52,4,syntax_validation,3,moderate,Additional properties are not allowed ('RuleConfig' was unexpected),FailoverSafetyRule
3/5/2025 17:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_5_template_20250503_170510.yaml,52,5,syntax_validation,4,moderate,'RuleConfig' is a required property,FailoverSafetyRule
3/5/2025 17:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_5_template_20250503_170510.yaml,52,5,syntax_validation,4,moderate,'GatingRule' is a required property,FailoverSafetyRule
3/5/2025 17:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_5_template_20250503_170510.yaml,52,5,syntax_validation,4,moderate,"{'Name': 'MinimumActiveRegionRule', 'ControlPanelArn': {'Fn::GetAtt': ['ControlPanel', 'ControlPanelArn']}, 'AssertionRule': {'RuleConfig': {'Inverted': False, 'Threshold': 1, 'Type': 'ATLEAST'}, 'AssertedControls': [{'Fn::GetAtt': ['PrimaryRoutingControl', 'RoutingControlArn']}, {'Fn::GetAtt': ['SecondaryRoutingControl', 'RoutingControlArn']}], 'WaitPeriodMs': 5000}} is not valid under any of the given schemas",FailoverSafetyRule
3/5/2025 17:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_5_template_20250503_170510.yaml,52,5,syntax_validation,4,moderate,Additional properties are not allowed ('RuleConfig' was unexpected),FailoverSafetyRule
3/5/2025 17:09,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_6_template_20250503_170844.yaml,52,6,deployment,0,simple,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SecondaryAppEndpoint, PrimaryAppEndpoint] must have values",
3/5/2025 17:12,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_7_template_20250503_170950.yaml,52,7,syntax_validation,5,moderate,'PrimaryRoutingControl' dependency already enforced by a 'GetAtt' at 'Resources/FailoverSafetyRule/Properties/AssertionRule/AssertedControls/0',FailoverSafetyRule
3/5/2025 17:12,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_7_template_20250503_170950.yaml,52,7,syntax_validation,5,moderate,'SecondaryRoutingControl' dependency already enforced by a 'GetAtt' at 'Resources/FailoverSafetyRule/Properties/AssertionRule/AssertedControls/1',FailoverSafetyRule
3/5/2025 17:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_8_template_20250503_171232.yaml,52,8,syntax_validation,6,advanced,'RuleConfig' is a required property,FailoverSafetyRule
3/5/2025 17:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_8_template_20250503_171232.yaml,52,8,syntax_validation,6,advanced,'GatingRule' is a required property,FailoverSafetyRule
3/5/2025 17:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_8_template_20250503_171232.yaml,52,8,syntax_validation,6,advanced,"{'Name': 'MinimumActiveRegionRule', 'ControlPanelArn': {'Fn::GetAtt': ['ControlPanel', 'ControlPanelArn']}, 'AssertionRule': {'RuleConfig': {'Inverted': False, 'Threshold': 1, 'Type': 'ATLEAST'}, 'AssertedControls': [{'Fn::GetAtt': ['PrimaryRoutingControl', 'RoutingControlArn']}, {'Fn::GetAtt': ['SecondaryRoutingControl', 'RoutingControlArn']}], 'WaitPeriodMs': 5000}} is not valid under any of the given schemas",FailoverSafetyRule
3/5/2025 17:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_8_template_20250503_171232.yaml,52,8,syntax_validation,6,advanced,Additional properties are not allowed ('RuleConfig' was unexpected),FailoverSafetyRule
3/5/2025 17:18,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_9_template_20250503_171752.yaml,52,9,deployment,1,simple,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SecondaryAppEndpoint, PrimaryAppEndpoint] must have values",
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,Additional properties are not allowed ('HealthCheckArn' was unexpected),PrimaryRoutingControl
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,Additional properties are not allowed ('HealthCheckArn' was unexpected),SecondaryRoutingControl
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,'PrimaryRoutingControl' dependency already enforced by a 'GetAtt' at 'Resources/FailoverSafetyRule/Properties/AssertionRule/AssertedControls/0',FailoverSafetyRule
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,'SecondaryRoutingControl' dependency already enforced by a 'GetAtt' at 'Resources/FailoverSafetyRule/Properties/AssertionRule/AssertedControls/1',FailoverSafetyRule
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,'RuleConfig' is a required property,FailoverSafetyRule
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,'GatingRule' is a required property,FailoverSafetyRule
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,"{'Name': 'MinimumActiveRegionRule', 'ControlPanelArn': {'Fn::GetAtt': ['ControlPanel', 'ControlPanelArn']}, 'AssertionRule': {'RuleConfig': {'Inverted': False, 'Threshold': 1, 'Type': 'ATLEAST'}, 'AssertedControls': [{'Fn::GetAtt': ['PrimaryRoutingControl', 'RoutingControlArn']}, {'Fn::GetAtt': ['SecondaryRoutingControl', 'RoutingControlArn']}], 'WaitPeriodMs': 5000}} is not valid under any of the given schemas",FailoverSafetyRule
3/5/2025 17:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_10_template_20250503_171841.yaml,52,10,syntax_validation,7,advanced,Additional properties are not allowed ('RuleConfig' was unexpected),FailoverSafetyRule
3/5/2025 17:31,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_52_update_11_template_20250503_172944.yaml,52,11,deployment,2,moderate,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SecondaryAppEndpoint, PrimaryAppEndpoint] must have values",
3/5/2025 17:37,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_53_update_1_template_20250503_173406.yaml,53,1,syntax_validation,0,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,S3Bucket
3/5/2025 17:39,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_53_update_2_template_20250503_173729.yaml,53,2,syntax_validation,1,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,S3Bucket
3/5/2025 17:41,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_53_update_3_template_20250503_173901.yaml,53,3,syntax_validation,2,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,S3Bucket
2/5/2025 20:53,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_54_update_1_template_20250502_205217.yaml,54,1,deployment,0,simple,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailAddress] must have values,
2/5/2025 20:56,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_54_update_2_template_20250502_205330.yaml,54,2,deployment,1,simple,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailAddress] must have values,
2/5/2025 21:01,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_54_update_3_template_20250502_205641.yaml,54,3,syntax_validation,0,simple,'Fn::Sub' isn't needed because there are no variables,TopicPolicy
2/5/2025 21:02,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_54_update_4_template_20250502_210147.yaml,54,4,deployment,2,moderate,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailAddress] must have values,
2/5/2025 21:05,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_1_template_20250502_210331.yaml,55,1,syntax_validation,0,simple,Parameter SecurityGroupIngress not used.,SecurityGroupIngress
2/5/2025 21:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_2_template_20250502_210513.yaml,55,2,syntax_validation,1,simple,Parameter SecurityGroupIngressPorts not used.,SecurityGroupIngressPorts
2/5/2025 21:11,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_3_template_20250502_210835.yaml,55,3,syntax_validation,2,moderate,"{'Fn::ForEach': ['Port', {'Ref': 'SecurityGroupIngressPorts'}, {'IpProtocol': 'tcp', 'FromPort': {'Ref': 'Port'}, 'ToPort': {'Ref': 'Port'}, 'CidrIp': '0.0.0.0/0'}]} is not of type 'array'",SecurityGroup
2/5/2025 21:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_4_template_20250502_211145.yaml,55,4,syntax_validation,3,moderate,"{'Fn::ForEach': ['Port', {'Ref': 'SecurityGroupIngressPorts'}, [{'IpProtocol': 'tcp', 'FromPort': {'Ref': 'Port'}, 'ToPort': {'Ref': 'Port'}, 'CidrIp': '0.0.0.0/0'}]]} is not of type 'array'",SecurityGroup
2/5/2025 21:15,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_5_template_20250502_211303.yaml,55,5,syntax_validation,4,moderate,"{'Fn::ForEach': ['Port', {'Ref': 'SecurityGroupIngressPorts'}, [{'IpProtocol': 'tcp', 'FromPort': {'Fn::Sub': '${Port}'}, 'ToPort': {'Fn::Sub': '${Port}'}, 'CidrIp': '0.0.0.0/0'}]]} is not of type 'array'",SecurityGroup
2/5/2025 21:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_6_template_20250502_211534.yaml,55,6,syntax_validation,5,moderate,Parameter SecurityGroupIngressPorts not used.,SecurityGroupIngressPorts
2/5/2025 21:20,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_7_template_20250502_211929.yaml,55,7,syntax_validation,6,advanced,"{'Fn::ForEach': ['Port', {'Ref': 'SecurityGroupIngressPorts'}, [{'IpProtocol': 'tcp', 'FromPort': {'Ref': 'Port'}, 'ToPort': {'Ref': 'Port'}, 'CidrIp': '0.0.0.0/0'}]]} is not of type 'array'",SecurityGroup
3/5/2025 6:09,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_8_template_20250503_060810.yaml,55,8,syntax_validation,7,advanced,'Type' is a required property,SecurityGroupIngressRules
3/5/2025 6:09,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_55_update_8_template_20250503_060810.yaml,55,8,syntax_validation,7,advanced,Additional properties are not allowed ('Fn::ForEach' was unexpected),SecurityGroupIngressRules
3/5/2025 6:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_56_update_1_template_20250503_061153.yaml,56,1,deployment,0,simple,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailFromAddress, EmailReplyToAddress] must have values",
3/5/2025 6:15,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_56_update_2_template_20250503_061345.yaml,56,2,deployment,1,simple,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailFromAddress, EmailReplyToAddress, SESIdentityArn] must have values",
3/5/2025 6:17,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_56_update_3_template_20250503_061511.yaml,56,3,deployment,2,moderate,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailFromAddress, EmailReplyToAddress, SESIdentityArn] must have values",
3/5/2025 6:19,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_56_update_4_template_20250503_061750.yaml,56,4,syntax_validation,0,simple,{'Ref': 'EmailFromAddress'} is not of type 'string',EmailReplyToAddress
3/5/2025 6:21,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_56_update_5_template_20250503_061949.yaml,56,5,deployment,3,moderate,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [EmailFromAddress] must have values,
5/5/2025 5:40,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_1_template_20250505_053715.yaml,57,1,yaml_validation,0,simple,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 5:41,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_2_template_20250505_054005.yaml,57,2,yaml_validation,1,simple,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 5:42,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_3_template_20250505_054139.yaml,57,3,yaml_validation,2,moderate,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 5:45,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_4_template_20250505_054254.yaml,57,4,yaml_validation,3,moderate,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 5:45,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_5_template_20250505_054502.yaml,57,5,yaml_validation,4,moderate,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 5:47,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_6_template_20250505_054558.yaml,57,6,syntax_validation,0,simple,"{'Fn::If:': ['CreateMonitoring', [{'Name': 'containerInsights', 'Value': 'enabled'}], {'Ref': 'AWS::NoValue'}]} is not of type 'array'",ECSCluster
5/5/2025 5:47,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_7_template_20250505_054705.yaml,57,7,yaml_validation,5,moderate,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 5:48,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_8_template_20250505_054758.yaml,57,8,syntax_validation,1,simple,"{'Fn::If:': ['CreateMonitoring', [{'Name': 'containerInsights', 'Value': 'enabled'}], {'Ref': 'AWS::NoValue'}]} is not of type 'array'",ECSCluster
5/5/2025 5:49,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_9_template_20250505_054847.yaml,57,9,yaml_validation,6,advanced,"Line 35: wrong indentation: expected 8 but found 10
Line 148: syntax error: could not find expected ':' (syntax)",
5/5/2025 6:02,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_10_template_20250505_060147.yaml,57,10,syntax_validation,2,moderate,"{'Fn::If:': ['CreateMonitoring', [{'Name': 'containerInsights', 'Value': 'enabled'}], {'Ref': 'AWS::NoValue'}]} is not of type 'array'",ECSCluster
5/5/2025 6:04,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_11_template_20250505_060251.yaml,57,11,yaml_validation,7,advanced,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 6:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_12_template_20250505_060707.yaml,57,12,yaml_validation,8,advanced,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 6:11,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_13_template_20250505_061041.yaml,57,13,syntax_validation,3,moderate,"{'Fn::If:': ['CreateMonitoring', [{'Name': 'containerInsights', 'Value': 'enabled'}], {'Ref': 'AWS::NoValue'}]} is not of type 'array'",ECSCluster
5/5/2025 6:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_14_template_20250505_061154.yaml,57,14,yaml_validation,9,advanced,Line 35: wrong indentation: expected 8 but found 10,
5/5/2025 6:17,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_15_template_20250505_061535.yaml,57,15,syntax_validation,4,moderate,"{'Fn::If:': ['CreateMonitoring', [{'Name': 'containerInsights', 'Value': 'enabled'}], []]} is not of type 'array'",ECSCluster
5/5/2025 6:17,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_57_update_16_template_20250505_061702.yaml,57,16,syntax_validation,5,moderate,"{'Fn::If:': ['CreateMonitoring', [{'Name': 'containerInsights', 'Value': 'enabled'}], {'Ref': 'AWS::NoValue'}]} is not of type 'array'",ECSCluster
5/5/2025 6:26,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_1_template_20250505_061850.yaml,58,1,syntax_validation,0,simple,"Unhashable type ""{'Fn::Sub': 'MountTarget${SubnetId}'}"" (line 77)",
5/5/2025 6:29,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_2_template_20250505_062616.yaml,58,2,deployment,0,simple,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SubnetIds, VpcId] must have values",
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,"'VpcCidr' is not one of ['VpcId', 'SubnetIds', 'PerformanceMode', 'ThroughputMode', 'ProvisionedThroughputInMibps', 'EnableBackups', 'BackupScheduleExpression', 'BackupRetentionDays', 'BurstCreditBalanceThreshold', 'PercentIOLimitThreshold', 'ThroughputThresholdMB', 'EFSFileSystem', 'EFSSecurityGroup', 'Vpc', 'MountTargets', 'BurstCreditBalanceAlarm', 'PercentIOLimitAlarm', 'ThroughputThresholdAlarm', 'BackupVault', 'BackupPlan', 'BackupRole', 'BackupSelection', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']",Vpc
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,'EFSFileSystem' dependency already enforced by a 'Ref' at 'Resources/MountTargets/Properties/FileSystemId',MountTargets
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,'EFSSecurityGroup' dependency already enforced by a 'GetAtt' at 'Resources/MountTargets/Properties/SecurityGroups/0',MountTargets
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,"{'Fn::Mul': [{'Ref': 'ThroughputThresholdMB'}, 1048576]} is not of type 'number'",ThroughputThresholdAlarm
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,'BackupVault' dependency already enforced by a 'Ref' at 'Resources/BackupPlan/Properties/BackupPlan/BackupPlanRule/0/TargetBackupVault',BackupPlan
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,'BackupPlan' dependency already enforced by a 'Ref' at 'Resources/BackupSelection/Properties/BackupPlanId',BackupSelection
5/5/2025 6:32,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_3_template_20250505_062955.yaml,58,3,syntax_validation,1,simple,'BackupRole' dependency already enforced by a 'GetAtt' at 'Resources/BackupSelection/Properties/BackupSelection/IamRoleArn',BackupSelection
5/5/2025 6:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_4_template_20250505_063217.yaml,58,4,syntax_validation,2,moderate,'EFSFileSystem' dependency already enforced by a 'Ref' at 'Resources/MountTargets/Properties/FileSystemId',MountTargets
5/5/2025 6:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_4_template_20250505_063217.yaml,58,4,syntax_validation,2,moderate,'EFSSecurityGroup' dependency already enforced by a 'GetAtt' at 'Resources/MountTargets/Properties/SecurityGroups/0',MountTargets
5/5/2025 6:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_4_template_20250505_063217.yaml,58,4,syntax_validation,2,moderate,'BackupVault' dependency already enforced by a 'Ref' at 'Resources/BackupPlan/Properties/BackupPlan/BackupPlanRule/0/TargetBackupVault',BackupPlan
5/5/2025 6:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_4_template_20250505_063217.yaml,58,4,syntax_validation,2,moderate,'BackupPlan' dependency already enforced by a 'Ref' at 'Resources/BackupSelection/Properties/BackupPlanId',BackupSelection
5/5/2025 6:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_4_template_20250505_063217.yaml,58,4,syntax_validation,2,moderate,'BackupRole' dependency already enforced by a 'GetAtt' at 'Resources/BackupSelection/Properties/BackupSelection/IamRoleArn',BackupSelection
5/5/2025 6:35,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_5_template_20250505_063402.yaml,58,5,syntax_validation,3,moderate,"{'Fn::Mul': [{'Ref': 'ThroughputThresholdMB'}, 1048576]} is not of type 'number'",ThroughputThresholdAlarm
5/5/2025 6:36,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_6_template_20250505_063537.yaml,58,6,deployment,1,simple,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SubnetIds, VpcId] must have values",
5/5/2025 6:39,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_7_template_20250505_063658.yaml,58,7,syntax_validation,4,moderate,'BackupVault' dependency already enforced by a 'Ref' at 'Resources/BackupPlan/Properties/BackupPlan/BackupPlanRule/0/TargetBackupVault',BackupPlan
5/5/2025 6:39,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_7_template_20250505_063658.yaml,58,7,syntax_validation,4,moderate,'BackupPlan' dependency already enforced by a 'Ref' at 'Resources/BackupSelection/Properties/BackupPlanId',BackupSelection
5/5/2025 6:39,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_7_template_20250505_063658.yaml,58,7,syntax_validation,4,moderate,'BackupRole' dependency already enforced by a 'GetAtt' at 'Resources/BackupSelection/Properties/BackupSelection/IamRoleArn',BackupSelection
5/5/2025 6:40,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_58_update_8_template_20250505_063930.yaml,58,8,deployment,2,moderate,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SubnetIds, VpcId] must have values",
4/5/2025 5:47,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_1_template_20250504_054623.yaml,61,1,syntax_validation,0,simple,Additional properties are not allowed ('PrivateZone' was unexpected),PrivateHostedZone
4/5/2025 5:47,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_1_template_20250504_054623.yaml,61,1,syntax_validation,0,simple,"'Name' is not one of ['Id', 'NameServers'] in ['us-east-1']",HostedZoneName
4/5/2025 5:48,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_2_template_20250504_054756.yaml,61,2,syntax_validation,1,simple,Additional properties are not allowed ('PrivateZone' was unexpected),PrivateHostedZone
4/5/2025 5:49,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_3_template_20250504_054840.yaml,61,3,syntax_validation,2,moderate,Additional properties are not allowed ('PrivateZone' was unexpected),PrivateHostedZone
4/5/2025 5:49,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_3_template_20250504_054840.yaml,61,3,syntax_validation,2,moderate,"'Name' is not one of ['Id', 'NameServers'] in ['us-east-1']",HostedZoneName
4/5/2025 5:52,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_4_template_20250504_054917.yaml,61,4,deployment,0,simple,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VpcId] must have values,
4/5/2025 5:54,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_5_template_20250504_055257.yaml,61,5,deployment,1,simple,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VpcId] must have values,
4/5/2025 5:56,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_6_template_20250504_055439.yaml,61,6,syntax_validation,3,moderate,Additional properties are not allowed ('PrivateZone' was unexpected),PrivateHostedZone
4/5/2025 5:57,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_7_template_20250504_055627.yaml,61,7,deployment,2,moderate,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VpcId] must have values,
4/5/2025 5:59,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_8_template_20250504_055709.yaml,61,8,deployment,3,moderate,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VpcId] must have values,
4/5/2025 6:01,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_61_update_9_template_20250504_055932.yaml,61,9,deployment,4,moderate,Parameter validation failed: parameter value vpc-12345678 for parameter name VpcId does not exist. Delete requested by user.,validation-stack-0ca92a98
