row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
43,We need a CloudFormation template that creates a S3 bucket with integrated AWS KMS encryption and lifecycle management. The template must include a KMS key alias for simplified key management and tag the bucket for organizational tracking. ,../Data/groud_truth/template/lab2.2.4.create.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_43_update_1_template_20260303_030658.yaml,True,,,,1,,100.0,100.0
44,"We need a CloudFormation template that creates a VPC with Managed NAT. Note, you can assume there are four subnets.",../Data/groud_truth/template/VPC_With_Managed_NAT_And_Private_Subnet.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_44_update_4_template_20260303_031114.yaml,True,,,,4,moderate,65.38461538461539,100.0
45,We need a CloudFormation template that creates an Amazon Data Firehose stream with server-side encryption set using AWS Managed keys and destination error logging enabled to a created Amazon CloudWatch log group and log stream.,../Data/groud_truth/template/DataFirehoseDeliveryStream.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_45_update_8_template_20260303_031739.yaml,True,,,,8,moderate,75.0,75.0
46,"We need a CloudFormation template that creates a resilient Jenkins CI/CD server with automated hardware failure recovery and secure access. The template should deploy Jenkins on an EC2 instance within a VPC, using a static Elastic IP for consistent public access and a security group allowing HTTP/ICMP traffic. It must automatically recover the instance via a CloudWatch alarm if system-level failures occur, ensuring continuity. The solution integrates an IAM role for Systems Manager (SSM) access, enabling secure management without SSH.",../Data/groud_truth/template/recovery.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_46_update_11_template_20260303_033553.yaml,False,max_stage_error_attempts_exceeded,"Line 65: too many spaces inside brackets
Line 65: too many spaces inside brackets",yaml_validation,11,moderate,,
47,"We need a CloudFormation template that creates IAM roles for EC2 instances with restricted read-only access to AWS IAM metadata, which enables them to retrieve and list IAM resources without modification rights. ",../Data/groud_truth/template/lab3.1.3.iamrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_47_update_1_template_20260303_033732.yaml,True,,,,1,,33.33333333333333,100.0
48,"We need a CloudFormation template that creates an AWS Glue ETL job infrastructure. The template should provision an S3 bucket to store Glue scripts and Spark logs, define an IAM role granting AWS Glue permissions to access S3 and execute jobs, and configure a Glue job with version 4.0 using Python scripts from the bucket (gue_scripts/sample_convert.py). ",../Data/groud_truth/template/010_resources.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_48_update_14_template_20260303_034952.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'GlueETLJob', 'reason': 'Resource provider operation failed: An error occurred (InvalidInputException) when calling the CreateJob operation: Max Capacity with precision currently not supported for glueetl.'}, {'resource': 'validation-stack-6cc5540c', 'reason': 'N/A'}, {'resource': 'validation-stack-6cc5540c', 'reason': 'N/A'}]",deployment,14,moderate,,
49,We need a CloudFormation template that creates a simple Amazon ECS cluster that is setup for serverless usage with AWS Fargate.,../Data/groud_truth/template/ecs_serverless_with_fargate.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_49_update_14_template_20260303_035812.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VpcId,SubnetIds] must have values",deployment,14,moderate,,
50,"We need a CloudFormation template that creates a scalable URL-to-PNG screenshot service with automated load testing and S3/SQS integration, designed to dynamically process website screenshot requests and store results in a secure, distributed environment. The template should deploy an Auto Scaling group of EC2 instances (workers) across two Availability Zones, configured to consume messages from an SQS queue and generate screenshots using Chromium, saving outputs to an S3 bucket. It must include a load test instance that populates the queue with sample URL requests to simulate traffic, while CloudWatch alarms trigger scaling policies based on queue depth (scaling up/down between 1-2 instances). ",../Data/groud_truth/template/url2png-loadtest.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_50_update_21_template_20260303_042327.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [KeyName,VPC,Subnets,S3BucketName,SQSQueueName] must have values",deployment,21,moderate,,
51,"We need a CloudFormation template that creates a web server infrastructure with an Application Load Balancer (ALB) and Auto Scaling group, designed to distribute traffic across multiple EC2 instances in different Availability Zones for scalability and fault tolerance. The template must provision EC2 instances via a launch template that installs and configures Apache HTTP Server, ensuring each instance dynamically generates a unique HTML page. The solution enforces security via IAM roles for SSM access, and restricts web server traffic to the ALB. ",../Data/groud_truth/template/loadbalancer.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_51_update_11_template_20260303_044045.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VPC,Subnets] must have values",deployment,11,moderate,,
52,"We need a CloudFormation template that creates a multi-region application failover architecture using Amazon Route 53 Application Recovery Controller (ARC). The template should configure a recovery cluster and control panel, define routing controls for two AWS regions, enforce a safety rule to maintain at least one active region at all times, and set up health checks linked to routing controls for monitoring regional application health. ",../Data/groud_truth/template/Route53-ARC-routing-control.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_52_update_11_template_20260303_045151.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'RecoveryCluster', 'message': ""Resource type 'AWS::Route53RecoveryCluster::RecoveryCluster' does not exist in 'us-east-1'"", 'line_number': 20, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'RoutingControl1', 'message': ""'Arn' is not one of ['ControlPanelArn', 'Status', 'RoutingControlCount', 'DefaultControlPanel'] in ['us-east-1']"", 'line_number': 34, 'rule_description': 'Validates that GetAtt parameters are to valid resources and properties of those resources', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-getatt.html'}, {'resource': 'RoutingControl2', 'message': ""'Arn' is not one of ['ControlPanelArn', 'Status', 'RoutingControlCount', 'DefaultControlPanel'] in ['us-east-1']"", 'line_number': 40, 'rule_description': 'Validates that GetAtt parameters are to valid resources and properties of those resources', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-getatt.html'}, {'resource': 'SafetyRule', 'message': ""'AssertionRule' is a required property"", 'line_number': 44, 'rule_description': 'Make sure that Resources properties that are required exist', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#required'}, {'resource': 'SafetyRule', 'message': ""'GatingRule' is a required property"", 'line_number': 44, 'rule_description': 'Make sure that Resources properties that are required exist', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#required'}, {'resource': 'SafetyRule', 'message': ""{'ControlPanelArn': {'Fn::GetAtt': ['ControlPanel', 'Arn']}, 'Name': 'at-least-one-active-region', 'RuleConfig': {'Rules': [{'Name': 'at-least-one-active', 'RuleType': 'ATLEAST', 'Threshold': 1, 'EvaluationPeriod': 1, 'WaitPeriod': 0}], 'GatingControls': [], 'TargetControls': [{'Fn::GetAtt': ['RoutingControl1', 'RoutingControlArn']}, {'Fn::GetAtt': ['RoutingControl2', 'RoutingControlArn']}]}, 'SafetyRuleType': 'GATING'} is not valid under any of the given schemas"", 'line_number': 44, 'rule_description': 'Making sure CloudFormation properties that require only one property from a list. One has to be specified.', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'SafetyRule', 'message': ""'Arn' is not one of ['ControlPanelArn', 'Status', 'RoutingControlCount', 'DefaultControlPanel'] in ['us-east-1']"", 'line_number': 45, 'rule_description': 'Validates that GetAtt parameters are to valid resources and properties of those resources', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-getatt.html'}, {'resource': 'SafetyRule', 'message': ""'Type' is a required property"", 'line_number': 47, 'rule_description': 'Make sure that Resources properties that are required exist', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#required'}, {'resource': 'SafetyRule', 'message': ""'Threshold' is a required property"", 'line_number': 47, 'rule_description': 'Make sure that Resources properties that are required exist', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#required'}, {'resource': 'SafetyRule', 'message': ""'Inverted' is a required property"", 'line_number': 47, 'rule_description': 'Make sure that Resources properties that are required exist', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#required'}, {'resource': 'SafetyRule', 'message': ""Additional properties are not allowed ('Rules' was unexpected)"", 'line_number': 48, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}, {'resource': 'SafetyRule', 'message': ""Additional properties are not allowed ('GatingControls' was unexpected)"", 'line_number': 54, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}, {'resource': 'SafetyRule', 'message': ""Additional properties are not allowed ('TargetControls' was unexpected)"", 'line_number': 55, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}, {'resource': 'SafetyRule', 'message': ""Additional properties are not allowed ('SafetyRuleType' was unexpected)"", 'line_number': 58, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}, {'resource': 'HealthCheck1', 'message': ""Resource type 'AWS::Route53RecoveryControl::HealthCheck' does not exist in 'us-east-1'"", 'line_number': 82, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'HealthCheck2', 'message': ""Resource type 'AWS::Route53RecoveryControl::HealthCheck' does not exist in 'us-east-1'"", 'line_number': 91, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'ControlPanelArn', 'message': ""'Arn' is not one of ['ControlPanelArn', 'Status', 'RoutingControlCount', 'DefaultControlPanel'] in ['us-east-1']"", 'line_number': 105, 'rule_description': 'Make sure that output values have a type of string', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/outputs-section-structure.html'}, {'resource': 'SafetyRuleArn', 'message': ""'Arn' is not one of ['SafetyRuleArn', 'Status'] in ['us-east-1']"", 'line_number': 114, 'rule_description': 'Make sure that output values have a type of string', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/outputs-section-structure.html'}]",syntax_validation,11,moderate,,
